CHR,START,END
20,16838607,16844793
13,76123909,76381256
9,38542386,38543212
20,16963477,16963678
9,38542476,38568419
20,17168155,17168261
18,44661027,44702652
20,17168779,17168989
9,38543101,38543443
18,46352422,46361141
20,17189705,17189865
9,38566257,38568208
18,46489321,46490311
13,76178836,76210130
20,17459730,17460076
18,46550073,46574844
13,76205407,76206271
20,17497488,17497952
9,38620471,38624987
13,76262692,76263333
18,46576057,46576138
9,94894680,94900911
20,17556851,17557155
13,76452849,76455263
18,46642671,46652849
20,17579900,17580452
13,76506531,76509268
20,17823227,17823372
18,46732282,46735151
21,27106881,27144771
20,17868007,17868804
9,38643039,38643765
13,76587159,76588637
18,46958114,46973790
20,17884406,17884505
9,38680003,38680101
13,76709067,76709360
20,55204358,55214339
20,17943353,17943589
13,77460456,77460535
18,46996173,46996593
9,38804004,38851913
13,77502200,77502970
20,17992599,17992928
18,47010906,47012519
9,39016966,39039591
20,18040137,18051652
13,77555310,77556051
18,47013709,47018248
9,39154072,39155476
18,47015615,47015678
20,18070760,18071359
20,57766075,57834168
13,77559003,77562078
18,47017653,47017717
9,39159068,39160316
20,44451853,44462384
21,33025906,33031813
15,41186628,41196173
18,47018034,47018099
9,39173791,39174510
21,33036619,33036795
18,47021517,47023266
15,63568217,63601325
15,44026377,44026483
21,33039041,33039560
9,39191097,39191355
13,77649649,77672677
15,44085857,44085957
9,39368376,39368790
20,18076215,18076276
18,47025760,47028230
21,33078868,33079177
20,18094111,18094223
15,44156091,44156203
20,18150549,18150633
9,39371062,39376913
18,47176720,47177530
21,33108045,33108720
15,44168047,44168442
20,18200757,18201156
21,33212653,33213170
9,39384503,39405302
18,47266193,47268433
15,44281259,44282382
13,77654646,77655325
20,18239200,18239495
9,125703112,125867145
18,47340393,47377429
9,39395734,39397403
20,18246334,18246523
13,78173890,78180686
20,18275787,18276095
15,44355709,44356511
18,44681413,44702745
20,18294409,18295755
18,47340503,47340646
15,44564040,44564218
13,78197507,78197607
9,39443804,39464526
18,47340731,47340813
20,18303196,18339944
15,44571085,44571275
13,78233548,78233799
18,47397925,47398036
15,44575957,44576117
13,78272147,78272251
18,47472636,47472759
20,18309650,18309746
18,47496091,47497327
13,78402357,78408085
20,18359693,18362128
18,47590165,47590810
9,39485380,39485866
20,18400804,18402098
18,47625112,47625532
9,39631025,39632395
18,47733370,47733648
20,18414486,18414588
18,47828560,47839965
20,18451259,18451335
18,47845372,47845490
9,39651897,39652392
18,47927311,47927418
9,94903580,94922396
9,39654198,39655518
20,18465909,18466696
18,47984257,47985165
20,57875482,57901047
15,41221538,41231237
9,39720399,39720657
18,48195880,48196585
9,39722430,39817308
20,18485277,18485710
13,78493824,79191463
20,18526352,18526428
9,39722432,39817308
9,39860052,39860359
20,18548064,18550207
9,39897660,39897987
20,2795614,2800930
9,39900346,39906219
20,18572974,18573261
9,39925026,39926970
20,18591691,18591811
20,18623426,18624278
13,78513297,78519009
9,40063116,40085739
13,78521628,78521907
20,18655039,18679353
13,78563507,78564781
20,2795614,2798712
20,18763068,18764334
13,78587018,78627730
9,94907365,94907468
18,14728271,14852737
15,82647360,82712277
20,55743804,55841685
13,78849855,78851649
9,40293025,40339528
13,78859973,78860423
20,18768295,18774979
18,44746293,44775554
20,2795633,2796479
13,78929362,78929463
13,78996958,78997327
20,18775173,18776711
13,79062317,79062648
9,40371838,40394460
20,19106429,19106551
9,94912664,94919727
15,82664459,82748784
20,19193496,19194121
13,79170264,79173754
13,79239973,79240065
20,19222946,19265240
9,40479776,40481177
9,125796806,125797975
15,82710856,82726435
13,79335310,79335786
20,19321940,19322016
9,40491622,40633282
20,19570741,19570831
9,121041,188979
9,94933523,94935776
13,79361454,79366442
9,94967638,94972440
15,82751614,82769399
20,19673853,19678220
9,95054743,95054875
9,40516806,40517064
13,79423366,79425343
9,40704468,40713709
9,95101940,95103945
9,40712985,40713384
9,40715662,40722679
15,44589782,44590272
20,19715460,19715553
13,79483054,79484677
15,44595115,44595293
9,40740776,40742447
20,19738352,19790319
15,44603029,44603177
21,33393279,33394095
15,44603873,44604051
13,79664918,79668254
9,40812916,40813390
15,44614380,44614557
21,33452629,33570125
9,41028804,41030086
20,19804087,19804587
15,44646889,44647890
13,79740254,79741020
9,41031936,41032439
13,79963669,79963766
21,33524217,33524320
15,44679518,44682649
20,20075045,20076328
21,33632115,33633896
9,41054827,41056158
20,20194943,20195906
21,33650174,33653299
15,44694883,44719342
13,79980444,79998463
20,20233947,20234482
21,33678775,33681048
9,41214067,41217717
15,44726452,44726705
20,20239051,20248453
15,44739775,44741542
21,33714826,33715062
20,20297428,20297684
21,33749496,33749631
9,95290266,95290340
20,20640354,20640608
13,80051499,80055366
21,33869122,33869621
15,44808848,44809681
9,95301335,95301466
9,41277733,41298538
20,20701830,20702522
13,80140881,80144983
21,33910609,33910744
9,95439225,95439689
20,20719078,20719374
21,33935385,33935520
9,41285357,41287306
13,80378553,80379820
20,20834764,20835285
21,33944548,33948191
13,80446721,80492079
20,20951089,20953203
9,41306133,41311985
20,2815960,2821836
15,44819455,44829121
21,33993359,33994406
13,80943561,80943669
9,41313945,41323179
20,21068245,21086999
13,81193233,81194202
21,33996726,33997406
9,41418937,41433320
13,81228890,81231162
20,21095364,21095838
21,34100426,34115433
9,41475787,41476094
15,44850027,44851386
13,81462483,81463002
9,41504853,41514094
15,44989531,44989628
21,34213806,34214121
9,41516046,41523018
13,81617805,81618577
21,34214171,34214305
21,34216677,34222244
13,81689001,81689430
13,81778398,81778491
15,45118569,45176892
21,34285957,34443410
9,41529583,41550381
13,81800000,81801118
13,81824573,81876542
21,34331196,34332874
9,41588823,41609544
13,81839882,81839972
13,81847026,81847305
13,82264046,82265207
9,41630397,41630883
9,41776064,41777434
13,83397266,83398271
9,41796924,41797395
13,83719675,83720038
18,45357922,45457515
13,83872206,83872302
9,41799259,41800556
13,84481436,84481916
9,41879688,41880646
13,84594462,84594897
13,85094238,85095703
9,41884765,41886211
13,85095860,85098050
9,41954580,41955037
13,85136499,85137371
9,41961615,42019580
13,85639222,85653055
9,42031881,42032162
13,85937736,86118705
15,50150435,50475014
9,42037464,42037558
13,86158883,86158988
9,42037568,42037913
13,86543134,86543668
13,86634948,86745025
9,42128839,42129419
9,125871779,126030855
13,86927755,86929524
9,95571670,95650975
9,42250840,42251545
15,91426925,91439006
13,87377755,87378308
9,42266980,42267558
15,23043277,23100005
9,42275939,42298165
13,87564173,87589271
9,42276765,42277236
13,87871259,87871524
20,55904815,55919050
13,88031727,88032513
9,42312410,42316345
13,88079455,88099490
9,42332815,42338938
13,88079469,88323514
20,21106624,21227260
9,42363048,42367092
9,42378941,42379047
15,63613577,63674360
9,42436293,42436520
13,88260162,88261489
13,88270920,88270995
9,42438100,42438973
13,88453291,88456063
13,88459889,88463487
13,88542427,88544727
21,34430135,34437289
13,88795122,88888337
15,45118738,45119292
13,88840114,88840175
15,45135810,45135922
9,42466317,42474239
13,88888802,88889224
15,45176814,45176978
15,45207000,45222820
13,89193119,89197764
13,89279107,89282651
15,45211574,45213018
13,89630701,89631039
15,45219798,45219901
15,45255028,45255131
13,89867101,89889144
15,45262233,45263376
20,58152564,58422766
13,89901072,89902354
9,42478013,42478478
13,89925457,89932494
15,45265756,45265859
9,42491162,42492070
15,45295062,45295226
13,90013414,90015478
15,45333914,45350905
9,42493617,42494809
15,45339301,45339413
13,90129862,90152763
9,42579907,42579973
15,45365690,45366246
15,45444862,45459724
9,42751727,42752381
15,45462542,45492156
15,45490715,45491337
9,42779314,42779707
13,90200945,90206058
9,213108,215893
15,45492523,45492830
9,42779843,42779998
13,90203487,90204643
18,18526867,18691812
15,45506646,45507242
13,90485411,90486195
9,42808660,42812274
13,90489424,90489491
15,45507745,45508141
18,48340762,48342100
13,90644085,90645132
15,45543884,45571449
18,48349947,48350490
13,90712506,90771973
13,90787966,90788095
18,48485637,48485749
9,42845768,42859085
18,48633124,48633416
13,90823120,90824053
15,41245160,41248710
18,48684652,48685753
13,90882638,90883936
18,48810103,48810266
9,42858072,42876505
13,90883436,90883531
13,91145541,91187334
18,48872619,49088939
9,43007105,43008297
13,91434020,91434123
13,91543208,91578851
9,43009842,43010747
13,91675986,91676208
9,43027748,43032877
13,91739508,91741847
9,43062929,43063757
13,91779867,91783661
18,48947433,48948044
9,43065382,43065609
18,48959807,48961153
9,43102670,43113526
13,91924335,91924831
20,21119597,21119715
18,49072717,49072818
20,21129382,21143531
9,43122799,43122905
21,34484005,34496009
18,49139009,49139480
9,43140537,43142739
9,43144980,43160008
18,49213895,49214579
21,34528938,34531416
13,92000074,92006833
18,49371377,49371998
21,34636178,34638565
9,43162901,43169024
20,21134664,21198927
18,49862731,49865395
9,95583259,95583361
18,50463664,50463773
21,34681796,34682486
9,95599108,95599950
15,82765134,82798350
18,50763471,50763560
9,43184068,43189411
21,34706877,34707402
18,51007205,51094653
20,21146846,21147236
21,34836773,34836865
21,34853887,34854502
13,92712097,92712222
18,51094817,51124221
20,21246492,21247103
13,92832968,92833138
9,43313699,43314502
20,44462449,44471914
21,34854806,34856565
13,92992047,92992856
21,34890917,34891415
9,43318619,43319576
13,93136859,93162347
15,82769264,82769347
20,21378456,21381029
15,82770180,82770459
13,93142416,93142473
18,51105993,51107429
9,43399987,43401315
13,93353642,93373867
20,21405396,21405679
18,51131624,51132095
20,21468882,21469263
15,82804003,82810874
9,43403148,43403646
20,21482033,21482606
18,51612956,51613026
9,43425713,43427044
18,51668503,51668947
20,21492085,21492947
21,35287838,35349992
18,51748654,51748782
20,21510840,21511382
9,43617727,43618056
18,51933259,51933484
15,82816060,82818549
20,21722941,21723715
9,43802781,43803039
9,43830636,43835037
18,52051804,52051933
20,21735866,21736171
15,82829005,82829110
18,52234228,52234534
9,43838621,43840027
20,21928285,21951421
18,52411981,52412812
20,22034831,22055238
9,43997830,43998733
9,126118449,126142603
20,22201192,22203921
18,52546688,52548040
9,44011053,44011839
15,82888224,82924290
9,95644849,95661890
20,22252690,22254092
9,44019596,44020591
18,52553097,52565314
20,55926066,55954267
20,22260866,22263310
18,52621634,52621963
9,44046989,44047817
20,22324331,22324568
18,52668527,52668629
9,44051024,44069881
20,22380989,22401281
18,52773135,52791537
20,2821349,2847378
9,44076368,44118444
18,52813777,52813876
20,22528309,22559280
18,53119764,53150171
15,23255242,23268823
9,44107813,44107919
18,53146452,53146529
18,53159406,53163623
9,44147906,44154014
20,22568160,22588155
18,53303064,53303541
15,82944773,82974312
20,22656710,22665982
9,44170447,44175727
18,53388294,53455992
20,22713440,22714727
9,44256580,44263319
21,35291350,35291642
20,22713848,22713939
18,53443958,53448952
20,22866308,22866706
15,82969419,82969698
9,44302232,44303807
15,82970531,82970614
18,53484398,53486990
20,22941171,22946700
15,82975314,82975537
18,53548919,53587430
20,22990846,23011422
9,95655980,95656787
9,44333923,44334382
20,23012179,23019873
18,53560269,53690753
15,82970479,82988374
9,44343366,44345689
20,23061083,23061278
9,95675438,95683842
20,23105705,23113258
9,44384585,44391705
20,23141494,23141608
20,23168765,23170944
15,45613275,45613890
20,23327578,23332123
9,44401766,44404440
21,27252861,27543446
15,45622407,45624832
15,83023847,83088805
20,23337231,23338753
15,45646977,45647083
20,44470360,44486045
9,44471985,44473415
15,45722850,45734006
15,41271078,41408552
20,23361533,23361649
9,44477549,44478456
20,23438221,23438322
15,45725248,45725327
20,23456337,23460435
15,45738661,45738722
9,44558938,44560285
20,23497521,23498706
9,44562093,44562588
15,45740625,45805965
20,23499783,23522655
9,44584983,44586314
9,95857221,95857811
15,45783782,45783885
9,44672800,44676450
20,23528401,23531289
9,44823714,44835521
20,23564282,23567147
20,23612463,23612953
9,44850221,44850332
20,23635862,23637027
9,44873417,44874226
15,45803334,45878488
20,23691957,23692043
15,50474393,50528592
9,44998000,44998719
20,23778778,23786300
9,44997777,44999352
20,23899408,23902806
9,45001907,45003117
9,95909322,95910838
9,45004879,45023236
9,96137838,96137949
20,23961222,23961371
9,45019792,45019903
9,96180137,96180248
20,23969929,23971091
15,45829448,45829575
9,45034957,45047145
15,45850796,45855075
9,96192624,96193581
20,24123226,24125022
15,45858974,45859272
13,19747910,19755992
20,24180403,24205224
9,45108392,45112532
15,45884182,45884283
20,24217891,24218034
9,96197614,96199403
20,24278221,24298722
15,45997276,46223267
9,45164578,45212501
20,24426027,24426950
9,45363481,45363852
15,46391391,46392590
20,24472108,24482981
9,45375910,45377188
15,46633552,46633797
20,24660183,24661627
13,19756173,19761496
9,45393845,45415976
20,24954807,24954916
15,46643860,46643944
9,45424050,45424634
20,25079741,25080564
15,46952856,46952958
9,45484572,45488153
15,46985486,47097042
18,53670844,53858493
15,47012391,47012710
9,96327975,96328082
9,45562979,45563576
20,25121425,25129894
15,47119724,47120156
9,96581639,96581703
9,96619365,96620615
9,45656241,45656586
15,47249731,47249815
15,47534401,47534476
9,96717879,96721422
9,45661987,45662268
20,25141803,25142697
15,47564794,47565086
18,53709366,53763550
9,45729709,45730417
20,25195334,25195434
15,47566380,47567361
9,96800312,96800627
20,25348911,25349402
9,45733441,45734160
20,25591789,25591859
15,47651627,47688929
9,45737473,45738490
18,53728340,53730309
9,45755239,45755350
18,53746625,53746825
9,45949232,45949823
20,25604681,25658710
9,96928571,96962909
20,55933496,55934878
9,46042425,46042722
9,46042781,46042875
18,53750587,53804767
9,46048172,46048453
9,46113699,46114039
20,25635232,25635517
9,46117172,46117907
20,25650493,25651022
9,46117312,46117651
20,25714900,25715729
9,46121006,46121348
20,25731854,25733397
9,46141564,46141675
9,96938234,96938325
9,46169973,46170336
18,53805843,53810452
20,25816621,25817468
9,46270841,46274928
18,54420457,54420557
9,96938629,96938715
20,25900135,25900317
18,54539899,54541201
9,96938740,96940174
9,46334292,46334508
20,25936448,25949924
9,46359242,46380257
9,96938884,96966850
18,54624501,54624699
20,25989427,25991167
9,46362605,46362716
18,54695063,54706076
9,46382965,46383307
18,54721813,54739350
20,25999468,26001320
20,55966463,55984389
9,46387012,46387222
9,214854,465259
18,54803553,54814229
9,46390070,46390277
9,126141933,126692431
18,54836846,54838425
9,46577620,46578220
18,54951833,54951939
9,96941116,96941202
18,55103053,55103112
20,26035291,26073683
9,46661242,46662837
18,55297534,55405276
9,46669135,46669441
9,46669492,46669586
9,96995760,96995863
9,46674882,46675163
9,97007971,97008041
20,26084052,26094664
9,97049981,97050832
18,18822203,19105378
9,46685429,46688137
9,97094758,97123230
20,26113523,26114834
15,47689698,47691751
15,47817366,47819953
9,97100629,97101015
15,47844672,47844768
15,47896077,47898549
9,97258557,97275161
15,48022341,48023132
9,46687462,46746500
15,48095581,48138433
9,46698472,46705305
15,48176507,48341309
9,46706671,46706979
15,48236241,48241706
9,46755557,46755935
15,48454002,48454100
9,46786249,46787634
15,48481234,48483888
20,26167556,26232162
9,46826492,46833319
15,48484388,48493881
21,27838528,27945603
9,46843638,46846025
